"tweet_id";"item_id";"permalink_path";"conversation_id";"is_reply_to";"has_parent_tweet";"tweet_nonce";"tweet_stat_initialized";"has_cards";"screen_name";"name";"user_id";"mentions";"tweet_timestamp";"tweet_text"
882990162879418368;882990162879418368;"/PerryZuidam/status/882990162879418368";882990162879418368;FALSE;FALSE;"882990162879418368-a19212ed-4020-4c41-9479-806d0922eee6";TRUE;FALSE;"PerryZuidam";"Perry Zuidam";"269934741";"";"2017-07-06 08:50:00";"Filmbeelden van het loggerfestival in Vlaardingen  gemaakt door Danny Ploegaert. http://fb.me/MT3euMhZ "
882628429040013312;882628429040013312;"/NanneMajor/status/882628429040013312";882614006443278336;TRUE;TRUE;"882628429040013312-1cbb61f0-e585-4f03-90c3-ccd2c463ce6e";TRUE;FALSE;"NanneMajor";"sergeant major";"56150010";"Vlaardingen24 VolgVlaardingen BgmVlaardingen";"2017-07-05 08:53:00";"Denk dat de gemeente @VolgVlaardingen  en @BgmVlaardingen af wilt van het loggerfestival"
882614006443278336;882614006443278336;"/Vlaardingen24/status/882614006443278336";882614006443278336;FALSE;FALSE;"882614006443278336-096183c1-1f5c-4801-9402-957675edc306";TRUE;TRUE;"Vlaardingen24";"Vlaardingen24";"216296830";"";"2017-07-05 07:55:00";"Laatste woord nog niet gesproken over Loggerfestival #Vlaardingen"
882490506047107072;882490506047107072;"/nieuws_rijnmond/status/882490506047107072";882490506047107072;FALSE;FALSE;"882490506047107072-1a659103-e667-4f86-b4d7-837113c26943";TRUE;TRUE;"nieuws_rijnmond";"TFMB Rijnmond Nieuws";"791662415792508928";"";"2017-07-04 23:45:00";"REGIO RIJNMOND - Vlaardingse raadsleden pleiten voor onderzoek Loggerfestival - "
882489843913285632;882489843913285632;"/RDWaterweg/status/882489843913285634";882489843913285632;FALSE;FALSE;"882489843913285634-baf15ac4-3386-423f-a40b-7cf11ea49916";TRUE;TRUE;"RDWaterweg";"AD RD Waterweg";"380194540";"";"2017-07-04 23:42:00";"Vlaardingse raadsleden zijn de perikelen rondom het Loggerfestival zat en pleiten voor een diepgravend onderzoek http://www.ad.nl/rotterdam/vlaardingse-raadsleden-pleiten-voor-onderzoek-loggerfestival~aba5e5b2/ …"
881080726321602560;881080726321602560;"/ONSVld/status/881080726321602560";880895872942395392;TRUE;TRUE;"881080726321602560-c2779cf8-ca71-43ec-a1dd-f273381a6e6d";TRUE;FALSE;"ONSVld";"ONS.Vlaardingen";"2194459146";"claud_77 Vlaardingen24";"2017-07-01 02:23:00";"Ik hoop dat de burgemeester hier net zo streng  is als op het Loggerfestival."
880113083510919168;880113083510919168;"/Vlaardingen24/status/880113083510919168";880113083510919168;FALSE;FALSE;"880113083510919168-66e6dc0f-b37c-41e3-98b6-4046c4bcd5ea";TRUE;TRUE;"Vlaardingen24";"Vlaardingen24";"216296830";"";"2017-06-28 10:18:00";"Mogelijk juridische missers van gemeente #Vlaardingen in kwestie Loggerfestival "
879591969034571776;879591969034571776;"/DFDSRotterdam/status/879591969034571776";879591969034571776;FALSE;FALSE;"879591969034571776-74a2094d-d975-446f-9140-a55ee9d894ef";TRUE;TRUE;"DFDSRotterdam";"DFDS Rotterdam";"227054630";"";"2017-06-26 23:47:00";"Rondvaarten De Lelie tijdens Vlaardings Loggerfestival groot succes! En het leverde een mooi plaatje op van de Vulcaanhaven "
879572751132110848;879572751132110848;"/LunaiolaPippa/status/879572751132110849";879572751132110848;FALSE;FALSE;"879572751132110849-472d1546-89a6-4417-a070-7cf886c022f2";TRUE;FALSE;"LunaiolaPippa";"LunaiolaPippa";"3131505789";"";"2017-06-26 22:31:00";"Yessss! We won! #Loggerfestival #talentenjacht #vlaardingsenieuwe #lovetosing #vocalcoach… https://www.instagram.com/p/BVuc5qsg-Su/ "
879441734391955456;879441734391955456;"/estobati/status/879441734391955457";879441734391955456;FALSE;FALSE;"879441734391955457-5733eb4d-5595-45d9-bf1e-4d192a1f8421";TRUE;TRUE;"estobati";"Esther";"164605925";"Kunstbende";"2017-06-26 13:50:00";"Loggerfestival Vlaardingen 2017 @Kunstbende"
879434156639477760;879434156639477760;"/PerryZuidam/status/879434156639477766";879434156639477760;FALSE;FALSE;"879434156639477766-637baa6b-5cdd-4477-b2a8-9c8400beb3ec";TRUE;FALSE;"PerryZuidam";"Perry Zuidam";"269934741";"";"2017-06-26 13:20:00";"Leuke foto's gemaakt  door Danny Ploegaert op het loggerfestival afgelopen zaterdag."
879416768866988032;879416768866988032;"/hermanhell/status/879416768866988032";879416768866988032;FALSE;FALSE;"879416768866988032-800d7c31-c713-4228-a2bf-4e35ccb9c266";TRUE;FALSE;"hermanhell";"Herman Hell";"91824488";"";"2017-06-26 12:11:00";"Niet de vergunning of naleving daarvan, maar het weer was de grote spelbreker. Helaas. #loggerfestival #onlyinVlaardingen"
879403343629692928;879403343629692928;"/erik_0328/status/879403343629692928";879357720805216256;TRUE;TRUE;"879403343629692928-24949a42-b473-4c28-9f8d-759afa63ede2";TRUE;FALSE;"erik_0328";"Erik";"116854809";"JosetteVLD";"2017-06-26 11:17:00";"Met een sfeertje zoals rond het Blooperfestival eh loggerfestival wil er denk ik ook niemand meer in "
879340983971983360;879340983971983360;"/Vlaardingen24/status/879340983971983361";879340983971983360;FALSE;FALSE;"879340983971983361-a7e97480-06d0-4f86-a208-03f2257d386a";TRUE;TRUE;"Vlaardingen24";"Vlaardingen24";"216296830";"";"2017-06-26 07:10:00";"Bittere nasleep Loggerfestival #Vlaardingen http://vlaardingen24.nl/nieuws/nieuws/Bittere-nasleep-Loggerfestival/17833 …"
879262652232609792;879262652232609792;"/RDWaterweg/status/879262652232609793";879262652232609792;FALSE;FALSE;"879262652232609793-363a2276-411d-49f9-bf5b-72e8a834af66";TRUE;TRUE;"RDWaterweg";"AD RD Waterweg";"380194540";"";"2017-06-26 01:58:00";"Organisator van het Vlaardingse Loggerfestival is op een zijspoor gezet na het drinken van alcohol onder werktijd "
879227278915497984;879227278915497984;"/sandystruijs/status/879227278915497985";879227278915497984;FALSE;FALSE;"879227278915497985-9c2db1b2-d1c7-4d03-b19c-8d6ae296ad9c";TRUE;TRUE;"sandystruijs";"sandy struijs";"93661645";"YouTube";"2017-06-25 23:38:00";"Ik vind een @YouTube-video leuk: http://youtu.be/Vb5d1k_QIrw?a  Wannevlogg #034 - Naar het VL Loggerfestival (24-06-2017)"
879213469161185280;879213469161185280;"/wannebiezz/status/879213469161185285";879213469161185280;FALSE;FALSE;"879213469161185285-d1a1d0ac-b38e-4fbb-bb87-22d9aeb30b0a";TRUE;TRUE;"wannebiezz";"de Wannebiezz";"189463939";"Loggerfestival VolgVlaardingen";"2017-06-25 22:43:00";"Wannevlogg #034 over het @Loggerfestival in @VolgVlaardingen nu online"
879004146480926720;879004146480926720;"/lokaalvlaarding/status/879004146480926721";879004146480926720;FALSE;FALSE;"879004146480926721-c66b7e5b-0cd1-4267-80c4-a37e8e847dd1";TRUE;FALSE;"lokaalvlaarding";"lokaalvlaardingen";"1872598063";"Loggerfestival VolgVlaardingen BgmVlaardingen";"2017-06-25 08:51:00";"@Loggerfestival, we hebben ons weer prima vermaakt. Bedankt!    @VolgVlaardingen volgend jaar ietsje langer @BgmVlaardingen"
878985525293715456;878985525293715456;"/ronvanrossum/status/878985525293715460";878985525293715456;FALSE;FALSE;"878985525293715460-968bc7ee-1073-4f1d-a2aa-ff4561c21a33";TRUE;TRUE;"ronvanrossum";"Ron van Rossum";"348358370";"";"2017-06-25 07:37:00";"VL.Loggerfestival op 24 juni 2017 in #vlaardingen"
878946664240861184;878946664240861184;"/SAGEart/status/878946664240861184";878946664240861184;FALSE;FALSE;"878946664240861184-85d6c8e8-fdba-455e-ad61-f8f5e37944bf";TRUE;FALSE;"SAGEart";"SAGE";"34763469";"";"2017-06-25 05:03:00";"Dank juf Bo voor de leuke workshop tijdens het Loggerfestival. http://fb.me/1v5fSMgzq "
878900440271814656;878900440271814656;"/gnerkje46/status/878900440271814656";878616692921950208;TRUE;TRUE;"878900440271814656-5e8e9e15-5f73-4521-b580-87b075728a6c";TRUE;FALSE;"gnerkje46";"Cora";"279591604";"wannebiezz Loggerfestival";"2017-06-25 01:59:00";"Was weer top! Tot volgende week!"
878819706261700608;878819706261700608;"/CafeMatinee/status/878819706261700608";878819706261700608;FALSE;FALSE;"878819706261700608-2514de41-9bc3-4177-b330-084a944fcb8a";TRUE;FALSE;"CafeMatinee";"Cafe Matinee";"455618677";"";"2017-06-24 20:38:00";"Na 2 gewelige dagen met het Vlaardingen Loggerfestival pakken wij ANTON En MAARTEN zondag1 DAG RUST we zijn... http://fb.me/5FUkS9DiR "
878729975649771520;878729975649771520;"/DeBoeker/status/878729975649771520";878729975649771520;FALSE;FALSE;"878729975649771520-7da73f18-dee2-429c-a3f4-01129e67bfad";TRUE;FALSE;"DeBoeker";"De Boeker Agency";"19180345";"BenLiebrand";"2017-06-24 14:42:00";"@benliebrand midden in de regen vanmiddag in #loggerfestival #vlaardingen  maar de sfeer was er niet zeker niet... http://fb.me/1g4Xta2ML "
878718953836642304;878718953836642304;"/Vlaardingen24/status/878718953836642304";878718953836642304;FALSE;FALSE;"878718953836642304-2d3cdbe1-305c-4007-a379-a6115a136778";TRUE;TRUE;"Vlaardingen24";"Vlaardingen24";"216296830";"";"2017-06-24 13:58:00";"Loggerfestival #Vlaardingen : een feestje ! (ondanks alles)"
878710018555740160;878710018555740160;"/PolitievrijwW/status/878710018555740160";878710018555740160;FALSE;FALSE;"878710018555740160-c02f7b31-bea4-42be-8b36-f30f5a839e80";TRUE;FALSE;"PolitievrijwW";"Pol.Vrijw.Rijnm.Nrd";"798080263679078400";"";"2017-06-24 13:22:00";"We waren vandaag actief in Den Haag bij #Veteranendag  en in Vlaardingen #Loggerfestival #toezicht en #veiligheid"
878703090844749824;878703090844749824;"/VlaardingseRB/status/878703090844749825";878703090844749824;FALSE;FALSE;"878703090844749825-ab2b8962-4cf7-4ea8-8c09-b1d7e2193850";TRUE;TRUE;"VlaardingseRB";"Vlaardingse RB";"2348931865";"Loggerfestival";"2017-06-24 12:55:00";"Van een mooi @Loggerfestival, door naar kwakelconcert in Maasland. Aanwezig met de VLD1-19 en RB110. Op naar een muzikale avond. "
878685387669073920;878685387669073920;"/VAP_maarten/status/878685387669073921";878685387669073920;FALSE;FALSE;"878685387669073921-3ad369cd-8d43-44c4-ba68-b0c8d742edf0";TRUE;TRUE;"VAP_maarten";"Politievrijwilliger";"763450584267718656";"";"2017-06-24 11:44:00";"Vandaag aanwezig in Vlaardingen. Het publiek geniet van de muziek bij  loggerfestival. "
878676558671732736;878676558671732736;"/museumVL/status/878676558671732737";878676558671732736;FALSE;FALSE;"878676558671732737-128fa8e6-5db7-44d9-861b-55fc71b69e69";TRUE;FALSE;"museumVL";"Museum Vlaardingen";"145191902";"";"2017-06-24 11:09:00";"Het was vandaag een geslaagde dag op het Loggerfestival!"
878668663280291840;878668663280291840;"/Vlaardingen24/status/878668663280291840";878668663280291840;FALSE;FALSE;"878668663280291840-05f6853d-421a-4982-815b-bd3a68aa46b5";TRUE;TRUE;"Vlaardingen24";"Vlaardingen24";"216296830";"";"2017-06-24 10:38:00";"Regen drukt pret niet op Loggerfestival #Vlaardingen"
878635327837143040;878635327837143040;"/angelakoolmees/status/878635327837143041";878635327837143040;FALSE;FALSE;"878635327837143041-72f60e2e-1c42-4b8e-bb0c-f05354938688";TRUE;TRUE;"angelakoolmees";"Angela Koolmees";"24537977";"wannebiezz";"2017-06-24 08:26:00";"Gezellig #Loggerfestival #Vlaardingen met @wannebiezz."
878625851285405696;878625851285405696;"/SchiedamVandaag/status/878625851285405696";878625851285405696;FALSE;FALSE;"878625851285405696-112fa1e3-0051-4978-a434-354caafa094d";TRUE;TRUE;"SchiedamVandaag";"Schiedam Vandaag";"814476132";"";"2017-06-24 07:48:00";"PopUpTv • Loggerfestival gezellig druk ondanks de regen #Schiedam •"
878616792398274560;878616792398274560;"/kevin99000/status/878616792398274561";878616692921950208;TRUE;TRUE;"878616792398274561-a535d905-c89c-4638-885f-1bfdaa549ab8";TRUE;FALSE;"kevin99000";"kevin klinker";"1001497003";"wannebiezz Loggerfestival";"2017-06-24 07:12:00";"Zeker weten! Was weer gezellig!"
878616692921950208;878616692921950208;"/wannebiezz/status/878616692921950208";878616692921950208;FALSE;FALSE;"878616692921950208-e35947b3-acc8-4829-b038-0cf81753fa4f";TRUE;TRUE;"wannebiezz";"de Wannebiezz";"189463939";"Loggerfestival";"2017-06-24 07:11:00";"Was een leuk feessie @Loggerfestival Foto's en video's @ http://facebook.com/wannebiezz "
878615616772595712;878615616772595712;"/BgmVlaardingen/status/878615616772595714";878615616772595712;FALSE;FALSE;"878615616772595714-c42b8f2d-d108-4271-8dd7-0f5a681fe3db";TRUE;TRUE;"BgmVlaardingen";"Annemiek Jetten";"820568019432837121";"";"2017-06-24 07:07:00";"Gezellige sfeer op Loggerfestival met veel enthousiaste deelnemers! "
878608830019641344;878608830019641344;"/jordywos/status/878608830019641344";878608830019641344;FALSE;FALSE;"878608830019641344-e76d419c-7da8-4951-a396-26989c612d84";TRUE;FALSE;"jordywos";"Jordy";"138422845";"";"2017-06-24 06:40:00";"kk herrie hierzo #vlaardingen #centrum #loggerfestival"
878582584309141504;878582584309141504;"/VlaardingseRB/status/878582584309141505";878582584309141504;FALSE;FALSE;"878582584309141505-afbec755-0105-43c2-b9c9-58863f686487";TRUE;TRUE;"VlaardingseRB";"Vlaardingse RB";"2348931865";"Loggerfestival";"2017-06-24 04:56:00";"Veilig dagje naar het water? U vind op onze roadshow de informatie die echt belangrijk is! @Loggerfestival "
878580651137650688;878580651137650688;"/mdgeus/status/878580651137650688";878580651137650688;FALSE;FALSE;"878580651137650688-eef62060-be65-4dc7-aa2d-ae55b34e4d12";TRUE;TRUE;"mdgeus";"Dennis";"14224784";"";"2017-06-24 04:48:00";"Ik wist niet dat nep Latijn de voertaal was in Vlaardingen. #badwemaster #Vlaardingen #loggerfestival #loremipsum"
878580332701900800;878580332701900800;"/politie_vld/status/878580332701900800";878580332701900800;FALSE;FALSE;"878580332701900800-c219f72a-766d-4ff7-a802-a3fcf09fd7a2";TRUE;TRUE;"politie_vld";"WA_Pol Vlaardingen";"561918275";"";"2017-06-24 04:47:00";"Ook ik nog even aanwezig op het loggerfestival. Nu op de markt. Ook aandacht. "
878554282710237184;878554282710237184;"/wannebiezz/status/878554282710237185";878554282710237184;FALSE;FALSE;"878554282710237185-a20c1486-4a0b-4d6b-a9f1-e495ac53dac8";TRUE;TRUE;"wannebiezz";"de Wannebiezz";"189463939";"Loggerfestival";"2017-06-24 03:03:00";"Vanmiddag om 13:30 staan we op het podium naast de Visbank met een gratis, openbaar optreden @Loggerfestival "
878544883371438080;878544883371438080;"/VlaardingseRB/status/878544883371438080";878544883371438080;FALSE;FALSE;"878544883371438080-314191dd-134a-4d69-ac60-5263324040d9";TRUE;TRUE;"VlaardingseRB";"Vlaardingse RB";"2348931865";"Loggerfestival";"2017-06-24 02:26:00";"Ons team staat voor u klaar met de static show en 2 boten op het water bij het @Loggerfestival 2017. U komt toch ook langs? "
878539679238324224;878539679238324224;"/joepvanweert/status/878539679238324224";878539679238324224;FALSE;FALSE;"878539679238324224-f0b26451-28b3-46ea-806d-52b421ab5f3e";TRUE;TRUE;"joepvanweert";"Joep van Weert";"103196912";"VL get_repost";"2017-06-24 02:05:00";"#Repost @vl.loggerfestival (@get_repost)
・・・
 #VLLF17 #loggerfestival #vlaardingen #openingsavond http://ift.tt/2rN1iAZ "
878531566108110848;878531566108110848;"/museumVL/status/878531566108110848";878531566108110848;FALSE;FALSE;"878531566108110848-e7af4c04-9269-46d8-92ad-f7eef2099f3a";TRUE;FALSE;"museumVL";"Museum Vlaardingen";"145191902";"";"2017-06-24 01:33:00";"Voor het museum staat vandaag een vvv kraam vol met leuke artikelen! # loggerfestival http://fb.me/69LrVlrOI "
878525291878121472;878525291878121472;"/ingridwijker/status/878525291878121473";878525291878121472;FALSE;FALSE;"878525291878121473-1fabf080-7157-4ccf-83f9-ced881456ee9";TRUE;FALSE;"ingridwijker";"Ingrid Wijker";"366243022";"";"2017-06-24 01:08:00";"Het donkere wolkje boven het #loggerfestival #vlaardingen heeft zich voortgezet "
878523095262343168;878523095262343168;"/TechnetkringNWN/status/878523095262343168";878523095262343168;FALSE;FALSE;"878523095262343168-3aac447b-c920-48bc-9d40-e21a8fceeb31";TRUE;TRUE;"TechnetkringNWN";"TECHNETKRINGNWN";"2382493111";"";"2017-06-24 01:00:00";"Kom ook vanaf 11 uur naar Kade 40 #loggerfestival "
878522228308049920;878522228308049920;"/erik_0328/status/878522228308049920";878520341273956352;TRUE;TRUE;"878522228308049920-889ef6de-7017-4716-a1c4-2d7bec65880c";TRUE;FALSE;"erik_0328";"Erik";"116854809";"JosetteVLD Loggerfestival";"2017-06-24 00:56:00";"Succes met stil zijn   Goedemorgen Jossette"
878520341273956352;878520341273956352;"/JosetteVLD/status/878520341273956352";878520341273956352;FALSE;FALSE;"878520341273956352-623b34bd-b2ea-426e-b2f2-dfab67fd5ef3";TRUE;FALSE;"JosetteVLD";"Josette";"27026592";"Loggerfestival";"2017-06-24 00:49:00";"Omdat mijn horeca tijger lange dagen maakt met het @Loggerfestival loop ik nu op m'n tenen door het huis. Shifts van 14 uur zijn 'normaal'."
878508015955177472;878508015955177472;"/BgmVlaardingen/status/878508015955177472";878508015955177472;FALSE;FALSE;"878508015955177472-1369079a-c6ca-49cd-9950-e3c7507d0063";TRUE;FALSE;"BgmVlaardingen";"Annemiek Jetten";"820568019432837121";"";"2017-06-24 00:00:00";"Ik ga op weg naar de Westhavenplaats. Samen met de wethouders serveer ik daar het stadsontbijt tijdens het VL.Loggerfestival."
878462769594605568;878462769594605568;"/WebradioTorpedo/status/878462769594605568";878462769594605568;FALSE;FALSE;"878462769594605568-8364b563-a00f-4cd5-bec4-e33cb13063ca";TRUE;TRUE;"WebradioTorpedo";"Webradio Torpedo";"4046340053";"";"2017-06-23 21:00:00";"BLUESPODIUM OP LOGGERFESTIVAL VLAARDINGEN http://www.schiedamsnieuws.nl/bluespodium-op-loggerfestival-vlaardingen/ …"
878362116834508800;878362116834508800;"/Vlaardingen24/status/878362116834508800";878362116834508800;FALSE;FALSE;"878362116834508800-bcb6a3d6-c406-48d3-b085-6e8a2c52fe2c";TRUE;TRUE;"Vlaardingen24";"Vlaardingen24";"216296830";"";"2017-06-23 14:20:00";"Loggerfestival #Vlaardingen van start Bekijk de fotoserie !"
878358278350278656;878358278350278656;"/Marel1414/status/878358278350278657";878358278350278656;FALSE;FALSE;"878358278350278657-e9ce8588-a32e-4caf-aa55-c6cac209c9d1";TRUE;TRUE;"Marel1414";"Wijkagent vd Marel";"4161939502";"";"2017-06-23 14:05:00";"Loggerfestival #Vlaardingen"
878351409699213312;878351409699213312;"/Leinnn/status/878351409699213312";878351409699213312;FALSE;FALSE;"878351409699213312-1f65c9e6-0f62-42f8-a6f1-0267d16eeae2";TRUE;FALSE;"Leinnn";"Marjolein van Rij";"46450383";"";"2017-06-23 13:37:00";"De wind staat weer goed. Ik kan ""meegenieten"" met het loggerfestival. #vlaardingen"
878351274298798080;878351274298798080;"/BgmVlaardingen/status/878351274298798080";878351274298798080;FALSE;FALSE;"878351274298798080-5ab8b5ed-b204-494b-bf15-a377054808d7";TRUE;FALSE;"BgmVlaardingen";"Annemiek Jetten";"820568019432837121";"Loggerfestival";"2017-06-23 13:37:00";"Zie voor het uitgebreide en voor elk wat wils programma @Loggerfestival !"
878326627796631552;878326627796631552;"/JohnMassaar/status/878326627796631552";878326627796631552;FALSE;FALSE;"878326627796631552-8a8e90bf-5686-4098-b60c-c9d0f5bba71a";TRUE;TRUE;"JohnMassaar";"John Massaar";"303683384";"BgmVlaardingen Loggerfestival";"2017-06-23 11:59:00";"@BgmVlaardingen opent het @Loggerfestival. Een aanrader voor vanavond, het is er erg gezellig en prima weer! Ook morgen nog te bezoeken. "
878312182580039680;878312182580039680;"/AGKnol/status/878312182580039680";878312182580039680;FALSE;FALSE;"878312182580039680-8070fbe3-991e-4504-80f9-bfe1a1a6769d";TRUE;TRUE;"AGKnol";"Anneke Knol";"246780220";"BgmVlaardingen BenTrooster";"2017-06-23 11:01:00";"Opening van een warm en zonnig #Loggerfestival door @BgmVlaardingen Annemiek Jetten en organisator @BenTrooster. #vlaardingen"
878301310336028672;878301310336028672;"/DFDSRotterdam/status/878301310336028675";878301310336028672;FALSE;FALSE;"878301310336028675-e4ee5907-aa4e-4f04-9da1-ee92900fdfb0";TRUE;FALSE;"DFDSRotterdam";"DFDS Rotterdam";"227054630";"";"2017-06-23 10:18:00";"DFDS wenst Vlaardingen een gezellig Loggerfestival toe! http://vl-loggerfestival.nl/ "
878299970041925632;878299970041925632;"/Vlaardingen24/status/878299970041925632";878299970041925632;FALSE;FALSE;"878299970041925632-e6d66f0e-1bd6-4ed2-b966-ae41241e219c";TRUE;TRUE;"Vlaardingen24";"Vlaardingen24";"216296830";"";"2017-06-23 10:13:00";"Het Loggerfestival 2017 #Vlaardingen  is gestart met CC Grand"
878251353520394240;878251353520394240;"/BgmVlaardingen/status/878251353520394240";878251353520394240;FALSE;FALSE;"878251353520394240-457d3399-2edb-4b1f-8919-78f5137edfad";TRUE;FALSE;"BgmVlaardingen";"Annemiek Jetten";"820568019432837121";"";"2017-06-23 07:00:00";"Om 19.30 uur open ik het VL.Loggerfestival op het podium naast de Visbank. Heel veel plezier vanavond en morgen bij dit mooie evenement!"
878234352865431552;878234352865431552;"/MarcoTomassen/status/878234352865431552";878234352865431552;FALSE;FALSE;"878234352865431552-b6be742c-01af-4cf3-bf4e-e8b56badc93e";TRUE;TRUE;"MarcoTomassen";"Marco Tomassen";"1101745711";"";"2017-06-23 05:52:00";"Morgen sta ik samen met Mandy van de Bilt in Vlaardingen op het Loggerfestival. Vrij entree "
878229476294840320;878229476294840320;"/museumVL/status/878229476294840320";878229476294840320;FALSE;FALSE;"878229476294840320-73d1ae24-0734-472d-9338-51e6716a34af";TRUE;FALSE;"museumVL";"Museum Vlaardingen";"145191902";"museumVL";"2017-06-23 05:33:00";"Morgen, tijdens het #loggerfestival is de entree voor @museumVL slechts €2,50!"
878159895899537408;878159895899537408;"/BenTrooster/status/878159895899537408";878159895899537408;FALSE;FALSE;"878159895899537408-fe0633c5-7168-4c52-91e1-b57e84ee8fd1";TRUE;TRUE;"BenTrooster";"Ben Trooster";"49595811";"";"2017-06-23 00:56:00";"15e Loggerfestival vanaf vandaag aanv. 18:00 uur "
878104973569032192;878104973569032192;"/WebradioTorpedo/status/878104973569032192";878104973569032192;FALSE;FALSE;"878104973569032192-3faac742-a262-406b-a7ff-f250a1d9aaca";TRUE;TRUE;"WebradioTorpedo";"Webradio Torpedo";"4046340053";"";"2017-06-22 21:18:00";"LOGGERFESTIVAL VLAARDINGEN BARST LOS http://www.schiedamsnieuws.nl/loggerfestival-vlaardingen-barst-los/ …"
877977258618761216;877977258618761216;"/WendyJoeryAmy/status/877977258618761216";877977258618761216;FALSE;FALSE;"877977258618761216-3b9d468d-d4b3-41c1-a1e3-6caeab350a88";TRUE;FALSE;"WendyJoeryAmy";"Wendy van Egten";"381454305";"";"2017-06-22 12:51:00";"Aanstaande zaterdag sta ik op het Vlaardingen Loggerfestival komen jullie even kijken?
Het is… https://www.instagram.com/p/BVp3rjIDbOp/ "
877922221586391040;877922221586391040;"/PerryZuidam/status/877922221586391040";877922221586391040;FALSE;FALSE;"877922221586391040-34608c63-845c-40a4-9de7-e6ce15973428";TRUE;FALSE;"PerryZuidam";"Perry Zuidam";"269934741";"";"2017-06-22 09:12:00";"Aankomend weekend leuke openbare optredens.
Zaterdagochtend rond 12 uur op het loggerfestival in Vlaardingen.... http://fb.me/F3P01Q5H "
877902575064031232;877902575064031232;"/GraafDirkIII/status/877902575064031232";877902575064031232;FALSE;FALSE;"877902575064031232-60ff845d-36c6-4533-ab17-32aaf1ea1f8c";TRUE;TRUE;"GraafDirkIII";"Graaf Dirk III";"869792996467912704";"";"2017-06-22 07:54:00";"Kom 24 juni op het Loggerfestival in maritieme en middeleeuwse sferen. Een van mijn strijders staat bij ijssalon Melbalino! #vlaardingen1018"
877778809142992896;877778809142992896;"/Coerdopkoers/status/877778809142992896";877778809142992896;FALSE;FALSE;"877778809142992896-24f541ba-b9dc-454c-82bf-fa58aef15f7c";TRUE;FALSE;"Coerdopkoers";"Coerd de Heer";"227066480";"";"2017-06-21 23:42:00";"Vier jaar geleden.... mijn laatste VL.Loggerfestival. Mooie herinneringen, blij dat het geschiedenis is  http://fb.me/8ePbkEdoE "
877521026632036352;877521026632036352;"/Vlaardingen20/status/877521026632036352";877521026632036352;FALSE;FALSE;"877521026632036352-1524ddb7-ca83-42d3-82e1-1642570f0a3a";TRUE;FALSE;"Vlaardingen20";"Vlaardingen 2.0";"114183928";"";"2017-06-21 06:38:00";"Wegafsluitingen vanwege het Loggerfestival (Gemeente Vlaardingen), zie http://berichtenfilter.nl/ords/nl20/redirect/20440636 … #Vlaardingen"
877511700437762048;877511700437762048;"/MolenAeolus/status/877511700437762049";877511700437762048;FALSE;FALSE;"877511700437762049-2df3b58e-1c2f-4a9b-941e-56f2b4e83889";TRUE;FALSE;"MolenAeolus";"Molen_Aeolus";"701860097463554048";"";"2017-06-21 06:01:00";"Zaterdag 24 juni kunt u tijdens het Loggerfestival, een bezoek brengen aan molen Aeolus. 

Molen Aeolus is van... http://fb.me/1qTU4yLdb "
877373761498095616;877373761498095616;"/WebradioTorpedo/status/877373761498095617";877373761498095616;FALSE;FALSE;"877373761498095617-ce7b6208-590a-47a0-92f7-c23c604b7488";TRUE;TRUE;"WebradioTorpedo";"Webradio Torpedo";"4046340053";"";"2017-06-20 20:53:00";"WANNEBIEZZ EERDER TIJDENS LOGGERFESTIVAL VLAARDINGEN "
877244127267528704;877244127267528704;"/Coveragenl/status/877244127267528704";877244127267528704;FALSE;FALSE;"877244127267528704-6f70f28d-d8a1-4ebf-a250-47e90b7093d7";TRUE;FALSE;"Coveragenl";"Coverage.nl";"255479996";"";"2017-06-20 12:17:00";"LOGGERFESTIVAL COVERAGE Zaterdag 24 Juni, buitenpodium 17.00 uur .. http://fb.me/3PQBRo5YG "
877243332396711936;877243332396711936;"/livevlaardingen/status/877243332396711937";877243332396711936;FALSE;FALSE;"877243332396711937-94ff2a1f-ba01-4d80-88f8-67fd4ea19799";TRUE;TRUE;"livevlaardingen";"Live Vlaardingen";"860198974275428356";"";"2017-06-20 12:14:00";"Stadsontbijt op Loggerfestival "
877010443159601152;877010443159601152;"/WebradioTorpedo/status/877010443159601152";877010443159601152;FALSE;FALSE;"877010443159601152-8b4e2154-27eb-4464-9354-79118af3d80d";TRUE;TRUE;"WebradioTorpedo";"Webradio Torpedo";"4046340053";"";"2017-06-19 20:49:00";"MEEBETALEN AAN LOGGERFESTIVAL VLAARDINGEN http://www.schiedamsnieuws.nl/meebetalen-aan-loggerfestival-vlaardingen/ …"
876874448460230656;876874448460230656;"/Bianca220602/status/876874448460230658";876809901447811072;TRUE;TRUE;"876874448460230658-77537703-e701-405d-b815-eba4ecdf8cc2";TRUE;FALSE;"Bianca220602";"Bianca";"857330933049032705";"wannebiezz Loggerfestival";"2017-06-19 11:48:00";"We zijn er weer bij."
876859598975717376;876859598975717376;"/Rho65536/status/876859598975717376";876859598975717376;FALSE;FALSE;"876859598975717376-5b7e2390-f487-4cd1-9501-3c82f752c330";TRUE;FALSE;"Rho65536";"Robin";"230139523";"VolgVlaardingen Loggerfestival WazeNederland";"2017-06-19 10:49:00";"@VolgVlaardingen Bedankt voor de info over het @Loggerfestival. Ook namens @WazeNederland. Geplande afsluitingen staan in de navigatie-app,"
